key,lat,lon,plus,fips
Alabama|Tillman's Corner,30.5901929,-88.1708352,862HHRRH+3M,01097
"Texas|I35 - MM 1-110 (OK); US82 -Gainesville to Sherman (TX); US75 - Sherman to McKinney (TX); Serenity Pond, McKinney (TX)",33.6356618,-96.6088805,8655J9PR+7C,48181
"Texas|John Butler Sands Wetlands, Compton",31.7954512,-94.1790862,8637QRWC+59,48419
"Texas|Jones St, Lewisville US-TX (33.0639,-96.9895)",33.0639,-96.9895,86553276+H5,48121
"Texas|Jones St, Lewisville US-TX (33.0661,-96.9753)",33.066,-96.9752,8655328F+CW,48121
"Texas|Jones St, Lewisville US-TX (33.0683,-96.9646)",33.066,-96.9752,8655328F+CW,48121
Texas|Justin,33.0848442,-97.2961286,86543PM3+WG,48121
Texas|Katy Conservancy,29.7857853,-95.8243956,76X6Q5PG+86,48157
"Texas|Katy Prairie Conservancy, Katy",29.7857853,-95.8243956,76X6Q5PG+86,48157
Texas|Kingsville,27.4978,-97.8438,76V4F5X4+4F,48273
Texas|Laguna Atascosa NWR,26.228991,-97.3473122,76R46MH3+H3,48061
Texas|Lake Georgetown--Cedar Breaks Pk (HOTE 030),30.6711431,-97.7373576,8624M7C7+F3,48491
Texas|Lake Lavon,33.0299257,-96.4409051,86552HH5+XJ,48085
"Texas|Lake Lavon - Tickey Creek Park, Princeton",33.1801161,-96.4980424,86555GJ2+2Q,48085
"Texas|Lake Lavon, Lucas",33.0493092,-96.5342305,86552FX8+P8,48085
"Texas|Lake Lavon, Wiley",33.0495378,-96.5341805,86552FX8+R8,48085
"Texas|Landa Park, New Braunfels",29.7142762,-98.1360204,76X3PV77+PH,48091
"Texas|Lavon Lake, Lucas",33.0969168,-96.4663286,86553GWM+QF,48085
Texas|Lavon Lake--Brockdale Pk area,33.0276193,-96.4341524,86552HH8+28,48085
Texas|Louisville,31.7948959,-106.4591435,853MQGVR+X8,48141
"Texas|Mallard Park, Nevada",33.0486139,-96.4254352,86552HXF+CR,48085
"Texas|Marsh, Galveston",29.3013479,-94.7976958,76X78622+GW,48167
Texas|Muleshoe NWR,34.2264676,-102.7238263,856V67GG+HF,48017
"Texas|National Butterfly Center, Mission",26.1797991,-98.366481,76R35JHM+WC,48215
"Texas|Oak Point Nature Preserve, Plano",33.0198431,-96.6988856,86552892+WC,48085
"Texas|On the Roard, Lucas",33.0842854,-96.5766577,86553CMF+P8,48085
Texas|On the road Hagerman NWR to Fairview,33.1423394,-96.590153,86554CR5+WW,48085
Texas|On the road to Waller,30.0566085,-95.9268986,8626334F+J6,48473
"Texas|On the road,",33.7062406,-96.663812,8655P84P+FF,48181
"Texas|On the road, Country Club to Lavon",33.0493092,-96.5342305,86552FX8+P8,48085
"Texas|On the road, Country Club to Lavon,",33.0493092,-96.5342305,86552FX8+P8,48085
"Texas|On the road, Fairview,",33.1578952,-96.6316593,86555959+58,48085
"Texas|On the road, I-45",32.2619765,-96.8350999,86457567+QX,48139
"Texas|On the road, US 75 Sherman to Fairview,",33.6356618,-96.6088805,8655J9PR+7C,48181
"Texas|On the road, US 75 and US 82",33.7062406,-96.663812,8655P84P+FF,48181
"Texas|On the road, US 82, Gainesville to Sherman,",33.6356618,-96.6088805,8655J9PR+7C,48181
"Texas|On the road, US77, Kingsville",27.4978,-97.8438,76V4F5X4+4F,48273
Texas|Palo Duro Canyon,34.9020377,-101.7979613,856WW622+RR,48381
"Texas|Park near Pace HS, Brownsville",25.9017472,-97.4974838,76Q4WG23+M2,48061
"Texas|Park on Angel Parkway, Allen",33.1015052,-96.6204325,8655492H+JR,48085
Texas|Pilot Point,33.396503,-96.9605608,865592WQ+JQ,48121
Texas|Plano Outdoor Learning Ctr./Woodruff Pk N.,,,,
Texas|Plano- Oak Point Pk,33.0576988,-96.67129,8655385H+3F,48085
"Texas|Ponds, Angel Parkway, Allen",33.1031744,-96.6705503,8655483H+7Q,48085
Texas|Pontoon boat ride and  Anzalduas County Park,26.1052418,-98.2604415,76R34P4Q+3R,48215
Texas|Port Lavaca,28.6149968,-96.6260892,76W5J97F+XH,48057
Texas|Quinta Mazatlan,26.1829428,-98.2818844,76R35PM9+56,48215
"Texas|Ramsay Park, Harlingen",26.2076305,-97.737902,76R46756+3R,48061
Texas|Ramsey,26.1865632,-97.6622712,76R458PQ+J3,48061
"Texas|Riverwalk, San Antonio",29.4334076,-98.4846139,76X3CGM8+95,48029
Texas|Rte 377,33.7556593,-96.536658,8655QF47+78,48181
Texas|S. Padre Island,26.1118401,-97.1681257,76R44R6J+PP,48061
"Texas|Sabal Palm Audubon Center, Brownsville",25.9017472,-97.4974838,76Q4WG23+M2,48061
Texas|Saliñeno,26.5256956,-99.1096477,76R2GVGR+74,48427
Texas|Santa Ana National Wildlife Refuge,26.0732056,-98.1495308,76R33VF2+75,48215
Texas|Santa Margarita bluffs,26.5256956,-99.1096477,76R2GVGR+74,48427
Texas|SeaWind RV Park,27.3178161,-97.6797381,76V4889C+44,48273
Texas|Serenity Lake (near the Heard),33.1615487,-96.6148533,8655596P+J3,48085
"Texas|Serenity Lake, Fairview",33.1578952,-96.6316593,86555959+58,48085
Texas|South Padre Island,26.1118401,-97.1681257,76R44R6J+PP,48061
Texas|South Padre Island Birding and Nature Center,26.1118401,-97.1681257,76R44R6J+PP,48061
Texas|South Padre Island and Highway 48,26.1118401,-97.1681257,76R44R6J+PP,48061
"Texas|South Padre Island, Laguna Atascosa and Brownsville",26.1118401,-97.1681257,76R44R6J+PP,48061
Texas|Southmost Preserve,25.8642006,-97.3933089,76Q4VJ74+MM,48061
"Texas|Stacy Rd., Frisco,",33.1520272,-96.7195711,8655572J+R5,48085
"Texas|Stacy Road, Fairview",33.1578952,-96.6316593,86555959+58,48085
Texas|Starr County State Park,26.580562,-99.1502062,76R2HRJX+6W,48427
Texas|Terrell,32.7359626,-96.2752569,8645PPPF+9V,48257
Texas|The Heard Wildlife Sanctuary,33.1615487,-96.6148533,8655596P+J3,48085
"Texas|Tickey Creek Park, Lake Lavon",33.1801161,-96.4980424,86555GJ2+2Q,48085
"Texas|Tickey Creek Park, Lake Lavon, Lucas",33.1801161,-96.4980424,86555GJ2+2Q,48085
"Texas|Tickey Creek Park, Lake Lavon, Princeton",33.1801161,-96.4980424,86555GJ2+2Q,48085
"Texas|Town Lake Rec Area Pond, McKinney US-TX (33.1846,-96.6314)",33.1846,-96.6314,865559M9+RC,48085
Texas|Towne Lake Park,32.8214162,-97.0094811,8644RXCR+H6,48113
"Texas|Towne Lake Park, McKinney",33.1853836,-96.6381381,865559P6+5P,48085
"Texas|US 60, Hereford",34.8150622,-102.3977036,856VRJ82+2W,48117
Texas|US-82 Sherman to Gainesville,33.6356618,-96.6088805,8655J9PR+7C,48181
"Texas|US-TX-(28.4719,-98.3393)",28.4888,-98.3419,76W3FMQ5+G6,48311
"Texas|US-TX-164 Landa Park Dr, New Braunfels US-TX (29.7071,-98.1320)",29.7142762,-98.1360204,76X3PV77+PH,48091
"Texas|US-TX-2007 S US Highway 77 Byp, Kingsville US-TX (27.4978,-97.8438)",27.4978,-97.8438,76V4F5X4+4F,48273
"Texas|US-TX-2017 County Road 152, Georgetown US-TX (30.6897,-97.6367)",30.6840607,-97.6398929,8624M9M6+J2,48491
"Texas|US-TX-2601 E Dunkin Cir, Harlingen US-TX (26.2176,-97.6944)",26.2176,-97.6944,76R46894+26,48061
"Texas|US-TX-33.1430x-96.5895 - May 6, 2015, 1:18 PM",33.1423394,-96.590153,86554CR5+WW,48085
"Texas|US-TX-5100 Gulf Blvd, South Padre Island US-TX (26.1232,-97.1665)",26.1118401,-97.1681257,76R44R6J+PP,48061
"Texas|US-TX-5100 Gulf Blvd, South Padre Island US-TX (26.1232,-97.1666)",26.1118401,-97.1681257,76R44R6J+PP,48061
Texas|US-TX-Allen-1515 N Greenville Ave - 33.1227x-96.6502,33.1227,-96.6502,865548FX+3W,48085
Texas|US-TX-Anzalduas Park (LTC 068),26.1052418,-98.2604415,76R34P4Q+3R,48215
Texas|US-TX-Bentsen-Rio Grande Val. SP--HQ Buildings area,26.1987212,-98.3769689,76R35JXF+F6,48215
Texas|US-TX-Brownsville Landfill (LTC 041),25.9383015,-97.4024395,76Q4WHQX+82,48061
Texas|US-TX-Choke Canyon SP--Calliham Unit (McMullen Co.)(CTC 082),28.4888,-98.3419,76W3FMQ5+G6,48311
"Texas|US-TX-Choke Canyon State Park, Calliham US-TX (28.4888,-98.3419)",28.4888,-98.3419,76W3FMQ5+G6,48311
Texas|US-TX-Davis Mountains SP--Limpia Creek Trail,30.59905,-103.9293852,852RH3XC+J6,48243
Texas|US-TX-Edinburg Scenic Wetlands WBC (LTC 061),26.2916686,-98.1348747,76R37VR8+M3,48215
Texas|US-TX-Fairview-706 Mustang Dr,33.1426,-96.5901,86554CV5+2X,48085
Texas|US-TX-Fairview-711 Mustang Dr,33.1423394,-96.590153,86554CR5+WW,48085
Texas|US-TX-Fairview-721 Mustang Dr,33.1426,-96.5901,86554CV5+2X,48085
Texas|US-TX-Fairview-970 Winged Foot Dr,33.1445185,-96.5939098,86554CV4+RC,48085
Texas|US-TX-Fort Davis-Davis Mountains State Park - 30.5929x-103.9435,30.5929,-103.9435,852RH3V4+5H,48243
Texas|US-TX-Galveston-1405 Harbor View Dr - 29.3244x-94.7737,29.3244,-94.7737,76X786FG+QG,48167
Texas|US-TX-Galveston-6010 Seawall Blvd - 29.2673x-94.8257,29.2673,-94.8257,76X7758F+WP,48167
Texas|US-TX-Galveston-Apffel Park - 29.3156x-94.7616,29.3156,-94.7616,76X7868Q+69,48167
Texas|US-TX-Georgetown--Berry Springs Park,30.6840607,-97.6398929,8624M9M6+J2,48491
Texas|US-TX-Goliad SP (CTC 039),28.6683252,-97.3883265,76W4MJ96+8M,48175
Texas|US-TX-Harlingen City Lake (LTC 025),26.1978647,-97.6911024,76R458X5+4H,48061
Texas|US-TX-Hugh Ramsey Park (Harlingen Arroyo Colorado) WBC (LTC 026),26.1865632,-97.6622712,76R458PQ+J3,48061
Texas|US-TX-Johnson City-Odiorne Rd - 30.2589x-98.3908,30.2589,-98.3908,86237J55+HM,48031
Texas|US-TX-Kaufman-W Highway 175 - 32.5897x-96.3372,32.5897,-96.3372,8645HMQ7+V4,48257
Texas|US-TX-Lavon-9922-9948 State Highway 205 - 33.0216x-96.4568,33.0216,-96.4568,86552GCV+J7,48085
Texas|US-TX-Leander-Balcones Canyonlands National Wildlife Refuge - 30.5048x-98.0114,30.5048,-98.0114,8623GX3Q+WC,48453
Texas|US-TX-Lewisville-Jones St - 33.0652x-96.9762,33.0652,-96.9762,8655328F+3G,48121
Texas|US-TX-Lewisville-Jones St - 33.0660x-96.9752,33.066,-96.9752,8655328F+CW,48121
Texas|US-TX-McKinney-1 Nature Pl,33.1972465,-96.6397822,865559W6+V3,48085
Texas|US-TX-McKinney-1401 Wilson Creek Pkwy,33.1972465,-96.6397822,865559W6+V3,48085
Texas|US-TX-McKinney-3000-3148 Medical Center Dr - 33.1722x-96.6368,33.1722,-96.6368,865559C7+V7,48085
Texas|US-TX-McKinney-965-1149 Wilson Creek Pkwy - 33.1843x-96.6310,33.1843,-96.631,865559M9+PH,48085
Texas|US-TX-McKinney-Town Lake Rec Area Pond - 33.1845x-96.6313,33.1845,-96.6313,865559M9+QF,48085
Texas|US-TX-Mother Neff SP (PPW-W 032),31.3256467,-97.4695136,86348GGJ+75,48099
Texas|US-TX-New Hope-101-169 Rockcrest Rd - 33.2106x-96.5649,33.2106,-96.5649,86556C6P+62,48085
"Texas|US-TX-Paradise RV Park, Harlingen US-TX (26.2057,-97.7229)",26.2057,-97.7229,76R4674G+,48495
"Texas|US-TX-Plano - 33.0580x-96.6732 - Oct 7, 2015, 8:25 AM",33.058,-96.6732,8655385G+5P,48085
Texas|US-TX-Plano- Oak Point Pk,33.0198431,-96.6988856,86552892+WC,48085
Texas|US-TX-Plano-5901 Los Rios Blvd - 33.0581x-96.6741,33.0581,-96.6741,8655385G+69,48085
Texas|US-TX-Plano-901 Ledgemont Dr - 33.0776x-96.7073,33.0776,-96.7073,865537HV+23,48085
Texas|US-TX-Princeton-Clear Lake Park - 33.0574x-96.4857,33.0574,-96.4857,86553G47+XP,48085
Texas|US-TX-Princeton-Ticky Creek Park - 33.1042x-96.4764,33.1042,-96.4764,86554G3F+MC,48085
Texas|US-TX-Quinta Mazatlan WBC (LTC 063),26.1829428,-98.2818844,76R35PM9+56,48215
Texas|US-TX-Resaca de la Palma SP WBC (Brownsville) (LTC 048),25.9774234,-97.549097,76Q4XFG2+X9,48061
Texas|US-TX-Rio Grande River--by boat N. of Anzalduas Dam (USA side),26.1052418,-98.2604415,76R34P4Q+3R,48215
"Texas|US-TX-Riviera, TX  78379, Riviera US-TX (27.3172,-97.6817)",27.3172,-97.6817,76V48889+V8,48273
Texas|US-TX-Royse City-20817-21651 Co Rd 637,32.9751204,-96.3324817,8645XMG9+22,48397
Texas|US-TX-Royse City-21421 County Road 638 - 33.0399x-96.3318,33.0399,-96.3318,86552MQ9+X7,48085
Texas|US-TX-Salineño (LTC 080),26.5256956,-99.1096477,76R2GVGR+74,48427
Texas|US-TX-Santa Margarita Ranch bluff (now closed to public),26.5256956,-99.1096477,76R2GVGR+74,48427
Texas|US-TX-Sherman-6465 Refuge Rd,33.7391209,-96.7522848,8655P6QX+J3,48181
Texas|US-TX-South Padre Is.--Birding and Nature Center,26.1118401,-97.1681257,76R44R6J+PP,48061
Texas|US-TX-South Padre Is.--Valley Land Fund lots (LTC 036),26.1118401,-97.1681257,76R44R6J+PP,48061
Texas|US-TX-South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035),26.1118401,-97.1681257,76R44R6J+PP,48061
Texas|US-TX-South Padre Is.--jetty,26.1118401,-97.1681257,76R44R6J+PP,48061
Texas|US-TX-Wichita Falls-Lake Arrowhead State Park - 33.7546x-98.3889,33.7546,-98.3889,8653QJ36+RC,48077
Texas|US-TX-Wylie-Brockdale Park - 33.0744x-96.5493,33.0744,-96.5493,86553FF2+Q7,48085
Texas|US-TX-Wylie-Brockdale Park - 33.0813x-96.5501,33.0813,-96.5501,86553CJX+GX,48085
Texas|US-TX-Wylie-Brockdale Park - 33.0814x-96.5505,33.0814,-96.5505,86553CJX+HR,48085
Texas|US-TX-Wylie-Collin Park - 33.0465x-96.5316,33.0465,-96.5316,86552FW9+J9,48085
"Texas|UTMB Campus, Galveston",29.3013479,-94.7976958,76X78622+GW,48167
Texas|W. Lucas Rd. Allen,33.0855662,-96.6199418,865539PJ+62,48085
Texas|Western Isle and Marshes,29.3013479,-94.7976958,76X78622+GW,48167
Texas|White Rock Lake,32.8424171,-96.7172516,8645R7RM+X3,48113
Texas|White Rock Lake & Old Fish Hatchery (PPW-W 086),32.8424171,-96.7172516,8645R7RM+X3,48113
"Texas|White Rock Lake, Garland",32.8424171,-96.7172516,8645R7RM+X3,48113
Texas|Wolf Springs Rd (incl. Blue Sky Sod Farm),32.544997,-96.63336,8645G9V8+XM,48139
"Texas|lake Lavon, Lucasa",33.0493092,-96.5342305,86552FX8+P8,48085
Texas|on the road to Galveston,29.3013479,-94.7976958,76X78622+GW,48167
Utah|Arches Nat'l Park,38.733081,-109.5925139,85CGPCM4+6X,49019
"Utah|Bear River NWR, Utah",40.0966287,-111.5706786,85GC3CWH+MP,49049
"Utah|Bryce Canyon NP, Utah",37.6283161,-112.1676947,8599JRHJ+8W,49017
Utah|Bryce Canyon Nat'l Park,37.6283161,-112.1676947,8599JRHJ+8W,49017
Utah|Bryce Pines Motel,37.6283161,-112.1676947,8599JRHJ+8W,49017
Utah|Canyonlands Nat'l Park,38.2271598,-110.1807788,85CF6RG9+VM,49055
Utah|Capitol Reef Nat'l Park,38.2914549,-111.2642257,85CC7PRP+H8,49055
Utah|Escalante,37.7702663,-111.602119,859CQ9CX+45,49017
Utah|Hotel near Zion,37.1770407,-113.2991533,85985PG2+R8,49053
Utah|Salt Lake City,40.7607793,-111.8910474,85GCQ465+8H,49035
Utah|US 89 near Bryce,37.6543337,-112.4341903,8599MH38+P8,49017
Utah|Zion Nat'l Park,37.201979,-112.9905926,85996225+QQ,49053
"Vermont|Herrick Pond, Vermont",,,,
"Vermont|Montpelier, Vermont",44.2600593,-72.5753869,87P97C6F+2R,50023
"Vermont|Mt Ascutney, Vermont",43.437086,-72.4289429,87M9CHPC+RC,50027
"Vermont|NY border at US2, Vermont",44.9890036,-73.296376,87P8XPQ3+JC,50013
"Vermont|Woodford State Park, Vermont",42.8912432,-73.0384665,87J8VXR6+FJ,50003
"Virginia|Jamestown, Virginia",37.2082678,-76.7740897,8795665G+89,51095
Virginia|Staunton/Walnut Hills,38.0527132,-79.1054522,87C23V3V+3R,51015
Virginia|Wytheville campground,37.0246481,-81.2077542,869W2QFR+VV,51197
"Washington|13409 SE 59th St, Bellevue US-WA (47.5497,-122.1601)",,,,
"Washington|13th Dr SE, Bothell",47.8279655,-122.2141982,84VVRQHP+58,53061
Washington|Alki,47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|Alki East, Alki",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|Alki, Alki",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|Alki, Edmonds Pier",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|Alki, Seattle",47.5754629,-122.4106578,84VVHHGQ+5P,53033
Washington|AlkiCondo,47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|AlkiEast, Alki",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|Anacortes-Sidney ferry, Washington",48.5126045,-122.6126718,84WVG97P+2W,53057
Washington|Bainbridge Island Ferry,47.6232283,-122.5109015,84VVJFFQ+7J,53035
"Washington|Bainbridge ferry, Seattle",47.6232283,-122.5109015,84VVJFFQ+7J,53035
"Washington|Ballard Locks, Seattle",47.6792172,-122.3860312,84VVMJH7+MH,53033
"Washington|Ballard, Seattle",47.6792172,-122.3860312,84VVMJH7+MH,53033
Washington|Bellevue,47.6101497,-122.2015159,84VVJQ6X+39,53033
"Washington|Bellevue, Seattle",47.6101497,-122.2015159,84VVJQ6X+39,53033
"Washington|Bellevue, Washington",47.6101497,-122.2015159,84VVJQ6X+39,53033
"Washington|Big Pines Campground, Washington",46.7962575,-120.4631338,84RXQGWP+GP,53037
"Washington|Bloedel Reserve, Bainbridge Island",47.6232283,-122.5109015,84VVJFFQ+7J,53035
"Washington|Bloedel Reserve, Seattle",47.6232283,-122.5109015,84VVJFFQ+7J,53035
Washington|Bothell,47.76095,-122.2055884,84VVQQ6V+9Q,53033
"Washington|Bothell Landing, Seattle",47.7575457,-122.2698598,84VVQP5J+23,53033
"Washington|Bothell, North Creek area, Washington",47.8012851,-122.2064408,84VVRQ2V+GC,53061
"Washington|Bothell, North Creek, Seattle",47.8012851,-122.2064408,84VVRQ2V+GC,53061
"Washington|Bowerman Basin, Washington",46.9795973,-123.9326316,84RRX3H8+RW,53027
"Washington|Camp Long, Seattle",47.5573775,-122.3731954,84VVHJ4G+XP,53033
Washington|Castle Rock,46.275111,-122.9076141,84RV73GR+2X,53015
"Washington|Cedar River/Coulon Park, Seattle",47.6062095,-122.3320708,84VVJM49+F5,53033
"Washington|Dash Point County Park, Washington",47.319115,-122.4265017,84VV8H9F+J9,53053
"Washington|Deception Pass, Washington",48.4075536,-122.6450944,84WVC953+2X,53057
"Washington|Des Moines Marina, Washington",47.4017661,-122.3242901,84VVCM2G+P7,53033
Washington|Discovery Park,47.657302,-122.405496,84VVMH4V+WR,53033
"Washington|Discovery Park, Seattle",47.657302,-122.405496,84VVMH4V+WR,53033
"Washington|Dodson Rd, Washington",47.1022734,-119.5564992,85V24C2V+WC,53025
"Washington|Dumas Bay, Washington",47.3287772,-122.3827782,84VV8JH8+GV,53033
"Washington|Edmonds Marsh and Pier, Seattle",47.6062095,-122.3320708,84VVJM49+F5,53033
Washington|Edmonds Pier,47.8110597,-122.3843103,84VVRJ68+C7,53061
"Washington|Everett, Washington",47.9789848,-122.2020795,84VVXQHX+H5,53061
"Washington|Ferry near Edmonds, Washington",47.8106521,-122.3773551,84VVRJ6F+73,53061
"Washington|Gog-Le-Hi-Te Wetland, Washington",47.2507286,-122.4108725,84VV7H2Q+7M,53053
"Washington|Golden Gardens, Seattle",47.6917517,-122.4030912,84VVMHRW+PQ,53033
"Washington|Green Lake, Seattle",47.6797182,-122.3256609,84VVMMHF+VP,53033
"Washington|Greenlake, Seattle",47.6797182,-122.3256609,84VVMMHF+VP,53033
"Washington|Harbor park viewpoint, Alki",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|Heart of the Forest Trail, Port Angeles",48.118146,-123.4307413,84WR4H99+7P,53009
"Washington|Heimar Pk, Washington",,,,
"Washington|Hurricane Ridge Rd, Port Angeles",48.0362433,-123.429905,84WR2HPC+F2,53009
"Washington|I-90 w of Spokane, Washington",,,,
"Washington|Interbay, Seattle",47.6406735,-122.3821101,84VVJJR9+75,53033
"Washington|Jack Block Park, Alki",47.5754629,-122.4106578,84VVHHGQ+5P,53033
Washington|Juanita Bay,47.6986138,-122.2110985,84VVMQXQ+CH,53033
"Washington|Juanita Bay, Seattle",47.6986138,-122.2110985,84VVMQXQ+CH,53033
"Washington|Kenmore Logboom Park, Seattle",47.7577462,-122.2643101,84VVQP5P+37,53033
"Washington|Kent Ponds, Seattle",47.4440297,-122.1451626,84VVCVV3+JW,53033
"Washington|Kerring House Park, Alki",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|Lake Sammamish State Park, Seattle",47.5549499,-122.0651741,84VVHW3M+XW,53033
"Washington|LatLon (-122.39925857, 47.81375641)",47.8138,-122.3993,84VVRJ72+G7,53061
"Washington|Lighthouse, Alki",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|Lincoln Park, Seattle",47.530571,-122.395992,84VVGJJ3+6J,53033
"Washington|Logboom Park, Seattle",47.7577462,-122.2643101,84VVQP5P+37,53033
Washington|Marymoor Park,47.6617093,-122.1214992,84VVMV6H+MC,53033
"Washington|Marymoor, Seattle",47.669499,-122.1331329,84VVMV98+QP,53033
"Washington|Meadowdale Park, Seattle",47.8571809,-122.3165018,84VVVM4M+V9,53061
"Washington|Medina Park, Seattle",47.6202373,-122.2315881,84VVJQC9+39,53033
"Washington|Medina Pk, Seattle",47.6202373,-122.2315881,84VVJQC9+39,53033
"Washington|Mount Baker, Washington",47.5832374,-122.2923417,84VVHPM5+73,53033
"Washington|Mount St Helens Visitor Center, Washington",46.1914006,-122.1955508,84RV5RR3+HQ,53059
Washington|Mt Rainier,46.765992,-122.0023965,84RVQX8X+92,53053
"Washington|Mt Rainier, Washington",46.765992,-122.0023965,84RVQX8X+92,53053
"Washington|Mt St Helens, Washington",46.1914006,-122.1955508,84RV5RR3+HQ,53059
Washington|Mt. Rainier,46.765992,-122.0023965,84RVQX8X+92,53053
Washington|Nisqually,47.0564855,-122.7012417,84VV374X+HG,53067
Washington|North Bainbridge Island,47.6248791,-122.5210007,84VVJFFH+XH,53035
"Washington|North Creek Park, Mill Creek, Washington",47.8600971,-122.2042966,84VVVQ6W+27,53061
"Washington|North Creek Park, Washington",47.8326728,-122.2193008,84VVRQMJ+37,53061
"Washington|North Creek, Seattle",47.64376,-122.3030202,84VVJMVW+GQ,53033
"Washington|Ocean Shores, Washington",46.9736986,-124.1562852,84RQXRFV+FF,53027
Washington|Paradise Valley,47.5141617,-117.2877422,85V4GP76+MW,53063
Washington|Pioneer Trails RV Park,48.455193,-122.5867371,84WVFC47+38,53057
"Washington|Point Defiance, Washington",47.3060041,-122.5142218,84VV8F4P+C8,53053
Washington|Port Angeles,48.118146,-123.4307413,84WR4H99+7P,53009
"Washington|Port Angeles Harbor, Washington",48.0422194,-123.3208689,84WR2MRH+VM,53009
Washington|Port Townsend,48.1170387,-122.7604471,84WV468Q+RR,53031
"Washington|Pt Defiance Park, Washington",47.3022364,-122.5234174,84VV8F2G+VJ,53053
"Washington|Richland, Washington",46.2856907,-119.2844621,85R27PP8+76,53005
"Washington|San Juan Island, Washington",48.5371738,-123.2074735,84WRGQPV+V2,53055
"Washington|Schmitz Park, Alki",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|Scullywest, Washington",47.8126463,-122.2275754,84VVRQ7C+3X,53061
Washington|Seattle,47.6062095,-122.3320708,84VVJM49+F5,53033
Washington|Seattle KOA,47.411956,-122.2624149,84VVCP6Q+Q2,53033
"Washington|Seattle, Seattle",47.6131746,-122.4821482,84VVJG79+74,53035
Washington|Seward Park,47.5502603,-122.26485,84VVHP2P+43,53033
"Washington|Seward Park, Seattle",47.5502603,-122.26485,84VVHP2P+43,53033
"Washington|Ship Canal, Seattle",47.6557698,-122.3221997,84VVMM4H+84,53033
"Washington|Smith Cove, Seattle",47.6284219,-122.3914719,84VVJJH5+9C,53033
"Washington|Snohomish, Jardin del Sol, Washington",47.9482316,-122.0909257,84VVWWX5+7J,53061
"Washington|Snohomish-Arlington Centennial Trail, Washington",48.1953203,-122.127498,84WV5VWF+42,53061
Washington|Spencer Island,47.9931654,-122.1666667,84VVXRVM+78,53061
"Washington|Spencer Island, Washington",47.9930011,-122.1643868,84VVXRVP+66,53061
"Washington|Spokane, Washington",47.6587802,-117.4260465,85V4MH5F+GH,53063
"Washington|Totem Lake, Seattle",47.7081862,-122.1805125,84VVPR59+7Q,53033
"Washington|Tukwila Pond, Seattle",47.4537911,-122.2595323,84VVFP3R+G5,53033
"Washington|Union Bay, Seattle",47.6490843,-122.2977675,84VVJPX2+JV,53033
"Washington|WA221/Zillah, Washington",46.4020734,-120.2619988,84RXCP2Q+R6,53077
"Washington|West, Marymoor Park",47.6617093,-122.1214992,84VVMV6H+MC,53033
"Washington|Whidbey Island, Washington",48.1582274,-122.8395971,84WV5556+75,53031
"Washington|Winslow Harbor, Washington",47.4672933,-122.6889296,84VVF886+WC,53035
"Washington|hillside, AlkiCondo",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|south beach near Alki Lighthouse, Alki",47.5754629,-122.4106578,84VVHHGQ+5P,53033
"Washington|waterfront, Seattle",47.6545101,-122.2925076,84VVMP34+RX,53033
West Virginia|Reststop,39.3898944,-81.443717,86FW9HQ4+XG,54107
West Virginia|on the road,37.5643649,-80.6871325,869XH877+P4,54063
Wisconsin|Madison,43.0730517,-89.4012302,86MG3HFX+6G,55025
Wyoming|Beartooth Hwy,44.933827,-109.6681487,85PGW8MJ+GP,56029
"Wyoming|Christian Lake, Yellowstone",44.4622269,-110.3333074,85PFFM68+VM,56039
"Wyoming|Devils Tower NM, Wyoming",44.5886461,-104.6985456,85PQH8Q2+FH,56011
"Wyoming|Fishing Bridge, Yellowstone",44.4622269,-110.3333074,85PFFM68+VM,56039
"Wyoming|Gull Point, Yellowstone",44.4622269,-110.3333074,85PFFM68+VM,56039
Wyoming|I-80,,,,
"Wyoming|I-80, Wyoming",,,,
"Wyoming|Lyman, campground, Wyoming",41.327451,-110.2929325,85HF8PG4+XR,56041
Wyoming|Old Faithful,44.4604788,-110.8281377,85PFF56C+5P,56039
"Wyoming|Swan Lake, Yellowstone",44.4622269,-110.3333074,85PFFM68+VM,56039
"Wyoming|US-30, Wyoming",,,,
Wyoming|Upton,44.0997037,-104.6280156,85PQ39XC+VQ,56045
"Wyoming|WY-130, Wyoming",,,,
"Wyoming|Washington Blvd, Newcastle",43.8488162,-104.1894382,85MQRRX6+G6,56045
Wyoming|Yellowstone,44.4622269,-110.3333074,85PFFM68+VM,56039
Wyoming|Yellowstone Lake,44.4622269,-110.3333074,85PFFM68+VM,56039
"Wyoming|Yellowstone NP - Lower Falls, Wyoming",44.7180487,-110.4963684,85PFPG93+6F,56029
